index,overall,Date,Year,reviewText,title,brand,Cleaned Reviews,Vader Sentiment,Vader Analysis,Happy,Angry,Surprise,Sad,Fear,emotion
31263,5.0,2012-03-09,2012,Unbeknown to my wife I started using this 3 weeks ago and today she commented that my skin was looking really healthy and youthful especially the area around my eyes and forehead where wrinkles are beginning to appear.  The Neutrogena  moisturizer I tried in the past made my oily skin very shiny and gave me occasional acne. eb5 gives my skin a healthy look and softness without the high shine. She now wants me to order the original eb5 formula for her based on my results.,eb5 Face Formula for Men (4 Ounces),eb5,Unbeknown to my wife I started using this weeks ago and today she commented that my skin was looking really healthy and youthful especially the area around my eyes and forehead where wrinkles are beginning to appear The Neutrogena moisturizer I tried in the past made my oily skin very shiny and gave me occasional acne eb gives my skin a healthy look and softness without the high shine She now wants me to order the original eb formula for her based on my results ,0.8705,Positive,0.0,0.17,0.0,0.5,0.33,Sad
31264,5.0,2012-02-15,2012,I have been buying this for many years.  It is a great product. It is also a great buy.  Sells in JC penny for about $ 10.00 more.,eb5 Face Formula for Men (4 Ounces),eb5,I have been buying this for many years It is a great product It is also a great buy Sells in JC penny for about more ,0.8481,Positive,1.0,0.0,0.0,0.0,0.0,Happy
31265,5.0,2012-02-04,2012,I am an old Aqua Velva man who switched to eb5 about 10 years ago and really like it. I honestly believe that it has helped reduce wrinkling.  Very soothing after a shave without the bite. Started buying it from Amazon when JC Penney dropped the line. Glad I did since the price is better with quick shipping and good Amazon service.,eb5 Face Formula for Men (4 Ounces),eb5,I am an old Aqua Velva man who switched to eb about years ago and really like it I honestly believe that it has helped reduce wrinkling Very soothing after a shave without the bite Started buying it from Amazon when JC Penney dropped the line Glad I did since the price is better with quick shipping and good Amazon service ,0.9575,Positive,0.25,0.25,0.25,0.0,0.25,Happy
31266,5.0,2012-02-03,2012,"I am a 55 year old man and many people ask me how I have kept my skin in such good shape. I always recomment EB5. I have also given this as a gift to many of my guy friends, as a hint and a gift. I use it everyday after I shave and love it!",eb5 Face Formula for Men (4 Ounces),eb5,I am a year old man and many people ask me how I have kept my skin in such good shape I always recomment EB I have also given this as a gift to many of my guy friends as a hint and a gift I use it everyday after I shave and love it ,0.9459,Positive,1.0,0.0,0.0,0.0,0.0,Happy
31267,5.0,2011-09-18,2011,"I've been using this product for almost three weeks, once per day. Already, I notice a better complexion overall. Before using this, I was beginning to have some roughed, sun aged skin that wasn't looking to good. This product has gotten rid of the roughness and has made the skin smoother. Don't get it on your lips (or eye lids) as it will cause them to burn a little.",eb5 Face Formula for Men (4 Ounces),eb5,I ve been using this product for almost three weeks once per day Already I notice a better complexion overall Before using this I was beginning to have some roughed sun aged skin that wasn t looking to good This product has gotten rid of the roughness and has made the skin smoother Don t get it on your lips or eye lids as it will cause them to burn a little ,0.1265,Neutral,0.12,0.25,0.0,0.38,0.25,Sad
31268,5.0,2011-07-11,2011,"I have been using this product for over 25 years, as an after-shave cream, and my oldest son-56 years old, continues to comment on how young his 79 year old dad looks, especially as compared to his father-in-law of comparable age.",eb5 Face Formula for Men (4 Ounces),eb5,I have been using this product for over years as an after shave cream and my oldest son years old continues to comment on how young his year old dad looks especially as compared to his father in law of comparable age ,0.0,Neutral,0.0,0.5,0.5,0.0,0.0,Angry
31269,5.0,2011-06-25,2011,"I have been using this product for about 8 years.  I am 47 years old.  Recently JC Penny stopped carrying the product and I was really unable to find it locally, anywhere!  So I search and found it on Amazon for a good price and free shipping.  This product is very helpful in dryness of skin for men that occurs with everyday shaving.  No perfumes and therefore NO burning when it is applied. It really gives my skin a smooth texture once applied and over the years I really do think it has help with keeping the wrinkles and lines to a minimum.  It is not greasy at all and a just a little bit on the fingertip goes along way.  I typically get 6 months usage out of a tube for less than $40.  I have looked at other products on the shelf and never find anything that compares to this.  Unfortunately there are never coupons associated with the product or deals but it is certainly worth the price in my opinion.  Walmart actually carries a ladies version, I just wish they would distribute the men's formula for retail purchase again.  So far I cannot find it retail in my market area. If you are looking for a good face product/lotion for men I highly endorse the product.",eb5 Face Formula for Men (4 Ounces),eb5,I have been using this product for about years I am years old Recently JC Penny stopped carrying the product and I was really unable to find it locally anywhere So I search and found it on Amazon for a good price and free shipping This product is very helpful in dryness of skin for men that occurs with everyday shaving No perfumes and therefore NO burning when it is applied It really gives my skin a smooth texture once applied and over the years I really do think it has help with keeping the wrinkles and lines to a minimum It is not greasy at all and a just a little bit on the fingertip goes along way I typically get months usage out of a tube for less than I have looked at other products on the shelf and never find anything that compares to this Unfortunately there are never coupons associated with the product or deals but it is certainly worth the price in my opinion Walmart actually carries a ladies version I just wish they would distribute the men s formula for retail purchase again So far I cannot find it retail in my market area If you are looking for a good face product lotion for men I highly endorse the product ,0.9583,Positive,0.2,0.0,0.0,0.3,0.5,Fear
31271,5.0,2016-03-07,2016,My favorite forumla for men. Love the cream. Make my face looks smoother and hydrated.,eb5 Face Formula for Men (4 Ounces),eb5,My favorite forumla for men Love the cream Make my face looks smoother and hydrated ,0.802,Positive,0.67,0.0,0.0,0.33,0.0,Happy
31274,5.0,2015-07-10,2015,"i don't know why i haven't purchased another one, but i am today. i felt like lines were being softened up and my skin was the absolute best it could be.  combined with getting better sleep, i looked the best i had in years.  love it.",eb5 Face Formula for Men (4 Ounces),eb5,i don t know why i haven t purchased another one but i am today i felt like lines were being softened up and my skin was the absolute best it could be combined with getting better sleep i looked the best i had in years love it ,0.9808,Positive,0.2,0.0,0.0,0.2,0.6,Fear
31275,1.0,2015-07-04,2015,"Don't use anything eb5 because it has left a very bad taste in my mouth, as it were.",eb5 Face Formula for Men (4 Ounces),eb5,Don t use anything eb because it has left a very bad taste in my mouth as it were ,-0.5849,Negative,0.5,0.0,0.0,0.5,0.0,Happy
31276,3.0,2015-05-17,2015,"It's just okay.  I read rave reviews from other people, but for the price, I really don't think it's that great.  I wouldn't buy it again, but don't regret trying it.",eb5 Face Formula for Men (4 Ounces),eb5,It s just okay I read rave reviews from other people but for the price I really don t think it s that great I wouldn t buy it again but don t regret trying it ,0.8778,Positive,0.33,0.0,0.33,0.33,0.0,Happy
31277,1.0,2015-02-02,2015,I returned this product made my face look like an oil slick. luckily I was able to get a refund and do appreciate that. I can image it being good for really old men with dry skin who need something super moisturizing. seemed qulity just not something for my stage of life. I'm 30 and currently use Acure organic products on my skin.,eb5 Face Formula for Men (4 Ounces),eb5,I returned this product made my face look like an oil slick luckily I was able to get a refund and do appreciate that I can image it being good for really old men with dry skin who need something super moisturizing seemed qulity just not something for my stage of life I m and currently use Acure organic products on my skin ,0.936,Positive,0.4,0.0,0.0,0.2,0.4,Happy
